pair_number,left_group,right_group,same_group,same_family,same_formula,mean_score_correlation,median_date_score_correlation,mean_top_jaccard,mean_bottom_jaccard,complete_correlation_dates
3845,Other,Accounting,False,False,False,0.018583424,0.02104088,0.11472019,0.08452401,91
3846,Other,Accounting,False,False,False,0.07303674,0.07281361,0.12553373,0.09700209,92
3847,Other,Event,False,False,False,-0.0089142835,-0.0093887355,0.0,0.0060544214,88
3848,Other,Accounting,False,False,False,0.06884121,0.068029836,0.12808692,0.02533259,92
3849,Other,Price,False,False,False,-0.01789911,-0.016662795,0.12039714,0.10106321,92
3850,Other,Price,False,False,False,-0.0012493514,-0.013510432,0.11300457,0.10425065,92
3851,Other,Price,False,False,False,-0.018389028,-0.018677317,0.10510346,0.108047836,92
3852,Other,Price,False,False,False,-0.016883964,-0.014669666,0.105919436,0.10728466,92
3853,Other,Accounting,False,False,False,-0.11939622,-0.11984584,0.07276241,0.09066731,92
3854,Other,Accounting,False,False,False,-0.09092402,-0.09321033,0.074678995,0.09579719,92
3855,Other,Accounting,False,False,False,-0.004209553,-0.0019939127,0.10953562,0.10070909,92
3856,Other,Accounting,False,False,False,-0.03728929,-0.03239913,0.114926256,0.0,92
3857,Other,Trading,False,False,False,-0.015976466,-0.013811171,0.11419313,0.10232676,92
3858,Other,Trading,False,False,False,-0.041711587,-0.03897615,0.11999311,0.100427486,86
3859,Other,Price,False,False,False,0.0024591822,0.0015432816,0.10948407,0.10860725,92
3860,Other,Accounting,False,False,False,0.017544871,0.017829532,0.073319964,0.0,92
3861,Other,Accounting,False,False,False,-0.17881346,-0.1786218,0.062162254,0.094743095,92
3862,Other,Accounting,False,False,False,0.0033463743,0.004906724,0.10939285,0.114623286,92
3863,Other,Accounting,False,False,False,-0.058709674,-0.05828869,0.08930563,0.10014768,92
3864,Other,Price,False,False,False,-0.007923301,-0.007431705,0.109191835,0.102921434,91
3865,Other,Trading,False,False,False,-0.010867603,-0.017191172,0.10430905,0.11527941,92
3866,Other,Trading,False,False,False,0.003304446,0.004183983,0.113760576,0.107794054,92
3867,Other,Accounting,False,False,False,-0.069162376,-0.07038025,0.08460571,0.105947286,91
3868,Other,Trading,False,False,False,0.0351809,0.043757122,0.1002121,0.0,92
3869,Other,Trading,False,False,False,0.013748395,0.012610227,0.046150185,0.0,92
3870,Other,Trading,False,False,False,0.036752455,0.04498922,0.08901464,0.0,92
3871,Other,Other,True,True,False,0.9028795,0.9110021,0.61394113,0.7153318,92
3872,Other,Price,False,False,False,-0.011127954,-0.008095599,0.11648729,0.10727853,92
3873,Other,Price,False,False,False,0.0032350495,0.00086135574,0.12253128,0.12003624,92
3874,Other,Price,False,False,False,0.0032350495,0.00086135574,0.12253128,0.12003624,92
3875,Other,Trading,False,False,False,0.009038486,0.007784524,0.11212298,0.10381379,92
3876,Other,Event,False,False,False,-0.024428995,-0.03445768,0.0,0.011616181,89
3877,Other,Price,False,False,False,0.043760832,0.029464241,0.13140993,0.122083925,92
3878,Other,Price,False,False,False,-0.00080469286,-0.0067970287,0.10947131,0.10700008,92
3879,Other,Accounting,False,False,False,-0.008467291,-0.0057605896,0.10596953,0.11516486,92
3880,Other,Accounting,False,False,False,0.052508224,0.051675003,0.10278186,0.13232519,91
3881,Other,Accounting,False,False,False,0.0012903705,-0.0024008541,0.1028836,0.12108463,91
3882,Other,Accounting,False,False,False,0.10824656,0.10007696,0.2135328,0.12622234,92
3883,Other,Price,False,False,False,0.037575632,0.042207174,0.11459266,0.13456962,92
3884,Other,Price,False,False,False,-0.00847946,-0.008239592,0.114067495,0.12070462,92
3885,Other,Accounting,False,False,False,-0.00044567586,-0.0029434955,0.11460542,0.08903713,68
3886,Other,Price,False,False,False,0.0028527072,-0.0010780904,0.11101195,0.105610214,92
3887,Other,Price,False,False,False,0.0032345892,-0.003237838,0.11148591,0.10209473,92
3888,Other,Price,False,False,False,0.0028904444,0.0008189024,0.108223274,0.10872782,92
3889,Other,Price,False,False,False,0.032314226,0.03852957,0.12516662,0.12843424,92
3890,Other,Price,False,False,False,0.024743065,0.023029681,0.12313686,0.11431471,92
3891,Other,Price,False,False,False,0.013198519,-0.0011723642,0.107276045,0.1253161,92
3892,Other,Price,False,False,False,-0.010588908,-0.0055020708,0.107893765,0.109329276,92
3893,Other,Price,False,False,False,-0.0072771446,-0.007944099,0.10756212,0.11515885,92
3894,Other,Price,False,False,False,-0.0042476044,-0.0014711351,0.106768854,0.11492515,92
3895,Other,Price,False,False,False,-0.0018079045,-0.0047551915,0.108542636,0.11092449,92
3896,Other,Price,False,False,False,0.0006234201,-0.008237542,0.113805875,0.10334343,92
3897,Other,Price,False,False,False,-0.0026941907,0.0043467116,0.10756749,0.11910826,92
3898,Other,Accounting,False,False,False,-0.0073495493,-0.005127445,0.10712656,0.11523981,92
3899,Other,Accounting,False,False,False,-0.020784345,-0.02185704,0.08921553,0.0753757,91
3900,Other,Accounting,False,False,False,0.12371601,0.12402256,0.20257165,0.13315772,92
3901,Other,Accounting,False,False,False,0.028717997,0.029023908,0.08597322,0.08131427,92
3902,Other,Accounting,False,False,False,-0.089589894,-0.0899881,0.074494265,0.09970496,92
3903,Other,Accounting,False,False,False,-0.080285475,-0.08085163,0.07814408,0.099432275,92
3904,Other,Accounting,False,False,False,-0.101909496,-0.10332717,0.06657259,0.09943052,92
3905,Other,Accounting,False,False,False,-0.048178434,-0.04781424,0.08788963,0.11104682,92
3906,Other,Accounting,False,False,False,-0.057250075,-0.05647798,0.07575648,0.09849083,92
3907,Other,Accounting,False,False,False,-0.03992168,-0.044890013,0.1312097,0.08644988,92
3908,Other,Accounting,False,False,False,-0.027611932,-0.033719324,0.1305857,0.08838217,92
3909,Other,Price,False,False,False,0.040859323,0.03873042,0.12642382,0.09813775,92
3910,Other,Price,False,False,False,-0.009601796,-0.007710249,0.11467804,0.10677388,92
3911,Other,Price,False,False,False,-0.014850366,-0.03730169,0.102373205,0.1158644,92
3912,Other,Price,False,False,False,-0.014993088,-0.037161373,0.09971796,0.11556665,92
3913,Other,Accounting,False,False,False,0.004720197,0.010322904,0.097962506,0.094243646,91
3914,Other,Accounting,False,False,False,0.016986303,0.01793548,0.09863294,0.08915292,92
3915,Other,Event,False,False,False,-0.0113393525,-0.012050338,0.0,0.0053717955,88
3916,Other,Accounting,False,False,False,0.019402463,0.019365914,0.105200954,0.02266354,92
3917,Other,Price,False,False,False,-0.0074177133,-0.00866274,0.118592374,0.12059914,92
3918,Other,Price,False,False,False,0.0028527137,-0.0010780904,0.11101195,0.105610214,92
3919,Other,Price,False,False,False,-0.00830992,-0.008306571,0.10678391,0.108916596,92
3920,Other,Price,False,False,False,-0.011198623,-0.007062516,0.105897196,0.10917415,92
3921,Other,Accounting,False,False,False,-0.13246737,-0.13520706,0.07042222,0.08475372,92
3922,Other,Accounting,False,False,False,-0.09386492,-0.095684595,0.070961446,0.09203142,92
3923,Other,Accounting,False,False,False,-0.011087874,-0.007516871,0.1078546,0.10553101,92
3924,Other,Accounting,False,False,False,-0.04121066,-0.04068765,0.10843481,0.0,92
3925,Other,Trading,False,False,False,-0.03737583,-0.035161,0.10285227,0.11135196,92
3926,Other,Trading,False,False,False,-0.007367439,-0.006551889,0.13179304,0.120946206,86
3927,Other,Price,False,False,False,0.00035342405,-0.0020929275,0.10626852,0.116328895,92
3928,Other,Accounting,False,False,False,-0.00922251,-0.008731145,0.060432144,0.0,92
3929,Other,Accounting,False,False,False,-0.1465973,-0.14634739,0.10369399,0.07416753,92
3930,Other,Accounting,False,False,False,0.0023007693,0.00028931996,0.1158425,0.108089186,92
3931,Other,Accounting,False,False,False,-0.03356978,-0.036396068,0.10380686,0.09918051,92
3932,Other,Price,False,False,False,-0.008157995,-0.007749147,0.10640482,0.10829036,91
3933,Other,Trading,False,False,False,-0.0050153844,-0.008826525,0.10633761,0.12247725,92
3934,Other,Trading,False,False,False,0.0028980374,0.0056820773,0.11106145,0.11420566,92
3935,Other,Accounting,False,False,False,-0.06010798,-0.06060712,0.088730015,0.11026989,91
3936,Other,Trading,False,False,False,0.03485732,0.051222526,0.09716119,0.0,92
3937,Other,Trading,False,False,False,0.016702147,0.01005332,0.045313623,0.0,92
3938,Other,Trading,False,False,False,0.03687525,0.051144607,0.08682526,0.0,92
3939,Other,Price,False,False,False,-0.015223236,-0.012088618,0.11880288,0.10298062,92
3940,Other,Price,False,False,False,0.002622302,0.0023401252,0.123060994,0.11846286,92
3941,Other,Price,False,False,False,0.002622302,0.0023401252,0.123060994,0.11846286,92
3942,Other,Trading,False,False,False,0.0022513573,0.0011934012,0.111264646,0.09900035,92
3943,Other,Event,False,False,False,-0.023286711,-0.02437404,0.0,0.010200061,89
3944,Other,Price,False,False,False,0.025383638,-0.0018167825,0.12878582,0.12169523,92
3945,Other,Price,False,False,False,-0.004248398,-0.011826513,0.113568366,0.10534548,92
3946,Other,Accounting,False,False,False,-0.007264417,-0.0035444591,0.10251453,0.116251014,92
3947,Other,Accounting,False,False,False,0.043496553,0.043961246,0.09931039,0.13346472,91
3948,Other,Accounting,False,False,False,-0.0002862016,0.0018119349,0.092784904,0.11928554,91
3949,Other,Accounting,False,False,False,0.10664549,0.102645904,0.21644074,0.12650886,92
3950,Other,Price,False,False,False,0.03488449,0.040515453,0.10782708,0.12982076,92
3951,Other,Price,False,False,False,-0.008529817,-0.006843594,0.113159284,0.115901135,92
3952,Other,Accounting,False,False,False,-0.002971238,-0.0019699582,0.11003573,0.092880905,68
3953,Other,Price,False,False,False,-0.0003826523,-0.007916328,0.12069078,0.103396796,92
3954,Other,Price,False,False,False,-0.0009035515,-0.010166394,0.11992409,0.10059225,92
3955,Other,Price,False,False,False,0.001648789,0.00029676766,0.116363496,0.10672928,92
3956,Other,Price,False,False,False,0.025765497,0.029144159,0.12314783,0.12336031,92
3957,Other,Price,False,False,False,0.022049174,0.021278013,0.1265276,0.10939723,92
3958,Other,Price,False,False,False,0.010692027,0.0064887274,0.10615964,0.12040438,92
3959,Other,Price,False,False,False,-0.010233135,-0.007211038,0.10593065,0.10797275,92
3960,Other,Price,False,False,False,-0.0065053836,-0.0058996594,0.10490613,0.11354285,92
3961,Other,Price,False,False,False,-0.0037482665,0.0016205464,0.11203027,0.11119399,92
3962,Other,Price,False,False,False,-0.0037465408,-0.0063821278,0.110608436,0.10960338,92
3963,Other,Price,False,False,False,-0.0034848717,-0.011684632,0.12196646,0.10168301,92
3964,Other,Price,False,False,False,0.0005141592,0.0035942448,0.09970959,0.11795299,92
3965,Other,Accounting,False,False,False,-0.010240221,-0.010747874,0.10631978,0.11457526,92
3966,Other,Accounting,False,False,False,-0.0086099515,-0.007442399,0.09066755,0.08155116,91
3967,Other,Accounting,False,False,False,0.14710422,0.14530012,0.2150071,0.14814173,92
3968,Other,Accounting,False,False,False,0.026134225,0.027370527,0.08651895,0.09118138,92
3969,Other,Accounting,False,False,False,-0.08533116,-0.085295066,0.081374705,0.09831152,92
3970,Other,Accounting,False,False,False,-0.082018204,-0.08383022,0.08255709,0.099866964,92
3971,Other,Accounting,False,False,False,-0.04415189,-0.042226344,0.07843643,0.12263413,92
3972,Other,Accounting,False,False,False,0.0044804285,0.0058296276,0.0970841,0.12606278,92
3973,Other,Accounting,False,False,False,-0.05364954,-0.051835585,0.07733363,0.108735025,92
3974,Other,Accounting,False,False,False,-0.050810296,-0.05359126,0.123301454,0.08461685,92
3975,Other,Accounting,False,False,False,-0.035769764,-0.039331138,0.1257415,0.08805986,92
3976,Other,Price,False,False,False,0.026225913,0.019822184,0.12203733,0.089776725,92
3977,Other,Price,False,False,False,-0.009864873,-0.003656391,0.110053934,0.109455325,92
3978,Other,Price,False,False,False,-0.015213482,-0.034825966,0.1056415,0.116750665,92
3979,Other,Price,False,False,False,-0.014710465,-0.03222796,0.103253916,0.11547767,92
3980,Other,Accounting,False,False,False,0.00030328074,0.0013826891,0.0923806,0.08682543,91
3981,Other,Accounting,False,False,False,0.0046052076,0.0058399234,0.08575398,0.09843453,92
3982,Other,Event,False,False,False,-0.013645863,-0.01607177,0.0,0.0047702673,88
3983,Other,Accounting,False,False,False,0.005746034,0.0036264942,0.09101001,0.02513228,92
3984,Other,Price,False,False,False,-0.0061681783,-0.0058844825,0.11784048,0.11692128,92
3985,Other,Price,False,False,False,-0.00038265102,-0.007916328,0.12069078,0.103396796,92
3986,Other,Price,False,False,False,-0.013331576,-0.011787739,0.10374673,0.104981236,92
3987,Other,Price,False,False,False,-0.012608701,-0.012435516,0.106023446,0.107647665,92
3988,Other,Accounting,False,False,False,-0.12654524,-0.12968528,0.075629495,0.08745827,92
3989,Other,Accounting,False,False,False,-0.09423699,-0.09463175,0.07752491,0.09297238,92
3990,Other,Accounting,False,False,False,0.0038527679,0.005789027,0.113284536,0.10951934,92
3991,Other,Accounting,False,False,False,-0.03253596,-0.027776122,0.11704606,0.0,92
3992,Other,Trading,False,False,False,-0.020243583,-0.016455749,0.10958608,0.104836985,92
3993,Other,Trading,False,False,False,-0.005806859,-0.0007263508,0.13029556,0.1091037,86
3994,Other,Price,False,False,False,0.0017953838,-0.0023190512,0.10389555,0.114848025,92
3995,Other,Accounting,False,False,False,-0.009759053,-0.0052503776,0.063981354,0.0,92
3996,Other,Accounting,False,False,False,-0.13621143,-0.13755587,0.0846762,0.08201209,92
3997,Other,Accounting,False,False,False,0.023560569,0.021110326,0.12086577,0.11970053,92
3998,Other,Accounting,False,False,False,-0.043822292,-0.04662516,0.09593127,0.098730065,92
3999,Other,Price,False,False,False,-0.008672739,-0.009038135,0.11097517,0.10475161,91
4000,Other,Trading,False,False,False,0.0074138306,0.004339223,0.11028306,0.12191971,92
4001,Other,Trading,False,False,False,0.0015109032,0.003240707,0.10933368,0.11201592,92
4002,Other,Accounting,False,False,False,-0.059949838,-0.06300426,0.086308636,0.11161102,91
4003,Other,Trading,False,False,False,0.024836538,0.048895083,0.087944224,0.0,92
4004,Other,Trading,False,False,False,0.012632214,0.008943196,0.041295424,0.0,92
4005,Other,Trading,False,False,False,0.029129498,0.05091674,0.07808076,0.0,92
4006,Price,Price,True,False,False,0.33925608,0.38836107,0.22016221,0.21547556,103
4007,Price,Price,True,False,False,0.33925608,0.38836107,0.22016221,0.21547556,103
4008,Price,Trading,False,False,False,-0.20066135,-0.21082617,0.06139346,0.081809744,103
4009,Price,Event,False,False,False,0.02530838,0.007339247,0.0,0.032154307,100
4010,Price,Price,True,False,False,0.16676559,0.15998052,0.14157236,0.18155447,103
4011,Price,Price,True,True,False,0.22630545,0.22528172,0.12447825,0.27063605,103
4012,Price,Accounting,False,False,False,-0.010794096,0.0041779564,0.098453335,0.1372415,103
4013,Price,Accounting,False,False,False,0.06409812,0.084838346,0.10127119,0.15274128,91
4014,Price,Accounting,False,False,False,0.0273783,0.02414307,0.10370943,0.13954945,91
4015,Price,Accounting,False,False,False,0.10871943,0.12612955,0.14497213,0.13931744,103
4016,Price,Price,True,False,False,-0.2607005,-0.26908132,0.038900856,0.083680876,103
4017,Price,Price,True,False,False,0.1176572,0.11083569,0.13489357,0.15088724,103
4018,Price,Accounting,False,False,False,-0.1087159,-0.11727602,0.08733696,0.09861865,68
4019,Price,Price,True,True,False,0.50350404,0.51310956,0.19071595,0.43973178,103
4020,Price,Price,True,False,False,0.3623724,0.37892628,0.15504952,0.33619753,103
4021,Price,Price,True,True,False,0.52518624,0.5289974,0.20491067,0.41319034,103
4022,Price,Price,True,False,False,0.08695915,0.11287721,0.10070904,0.1837664,103
4023,Price,Price,True,False,False,0.10247173,0.09896842,0.108282745,0.16596001,103
4024,Price,Price,True,False,False,0.043244284,0.06752021,0.10865756,0.12699156,103
4025,Price,Price,True,False,False,-0.0097868405,-0.008229006,0.09157223,0.13654736,103
4026,Price,Price,True,False,False,-0.012015451,-0.017714927,0.08942494,0.13021724,103
4027,Price,Price,True,False,False,-0.0051989336,-0.0103773195,0.10278979,0.114914574,103
4028,Price,Price,True,False,False,0.006594705,0.023617782,0.0945948,0.14195758,103
4029,Price,Price,True,False,False,0.54997915,0.56154007,0.24849069,0.38077226,103
4030,Price,Price,True,False,False,-0.6153607,-0.62263376,0.00022934435,0.03825003,103
4031,Price,Accounting,False,False,False,0.03116421,0.0290859,0.10757201,0.13728827,103
4032,Price,Accounting,False,False,False,0.079412855,0.07645099,0.14798473,0.060776956,91
4033,Price,Accounting,False,False,False,0.036674596,0.044372957,0.1326176,0.11653847,103
4034,Price,Accounting,False,False,False,0.07921301,0.08255574,0.102421224,0.089298755,102
4035,Price,Accounting,False,False,False,0.23347794,0.24301654,0.15746343,0.21791448,103
4036,Price,Accounting,False,False,False,0.19033402,0.19389674,0.15183868,0.19499159,103
4037,Price,Accounting,False,False,False,0.0060243034,0.009576357,0.12250943,0.092767395,103
4038,Price,Accounting,False,False,False,0.02746754,0.031406023,0.13474654,0.08385388,103
4039,Price,Accounting,False,False,False,0.0035404777,0.0040033497,0.114966206,0.114255406,103
4040,Price,Accounting,False,False,False,-0.021272738,-0.028007768,0.0940537,0.12708585,103
4041,Price,Accounting,False,False,False,-0.038374793,-0.03951442,0.08940217,0.1275584,103
4042,Price,Price,True,False,False,-0.2367914,-0.25027952,0.045884132,0.07596644,103
4043,Price,Price,True,False,False,0.014931001,0.0076483283,0.11344937,0.11161018,103
4044,Price,Price,True,False,False,0.0009334602,0.007530752,0.10862491,0.11585916,103
4045,Price,Price,True,False,False,0.0009953921,0.009281966,0.11613949,0.10177064,103
4046,Price,Accounting,False,False,False,-0.010045152,-0.003379537,0.09120173,0.15576842,91
4047,Price,Accounting,False,False,False,-0.16462837,-0.17105974,0.09471296,0.054603025,103
4048,Price,Event,False,False,False,-0.0042023724,-0.01339171,0.0,0.010346627,99
4049,Price,Accounting,False,False,False,-0.17217705,-0.19939055,0.08832485,0.01202956,103
4050,Price,Price,True,False,False,0.2786277,0.27400005,0.20003098,0.1944058,103
4051,Price,Price,True,False,False,0.5035041,0.51310956,0.19071595,0.43973178,103
4052,Price,Price,True,False,False,-0.085504614,-0.08644955,0.07904916,0.10723668,103
